2.230714539637397922e-02,5.234624955563455667e-02,5.052435122644863275e-02,1.819676501955207887e-02,4.161482403128332480e-02,9.683333333333332860e+01,6.317316228101841347e+01,4.406027614633901135e-01,7.842857142857143060e+01,9.937500000000000000e+00,1.104166666666666714e+02,5.676553874393238175e+01,6.150000000000000000e+01,7.958333333333332860e+01,7.083333333333333703e-01,-7.813857577901507367e-01,-6.120834827746626239e-01,-3.542354729920794698e-01
2.098450676603255682e-02,5.833387810246017796e-02,5.456407574469939598e-02,1.573293238325597712e-02,3.636878690810834563e-02,1.023846153846153868e+02,3.438692163298851057e+01,4.733052347714353236e-01,9.857142857142856940e+01,1.161538461538461497e+01,1.316904761904762040e+02,5.407268141384748361e+01,7.500000000000000000e+01,8.061904761904762040e+01,1.000000000000000000e+00,-7.844817804163851660e-01,-6.275373758672760927e-01,-3.681888873561267594e-01
2.052554415247546948e-02,6.099394759595504201e-02,5.018608322995376375e-02,1.954813728807187553e-02,3.563775797902334758e-02,2.092857142857142776e+02,2.780822825307258128e+01,5.432320338762105516e-01,7.350000000000000000e+01,7.571428571428571175e+00,1.510476190476190368e+02,7.580967336668665268e+01,8.000000000000000000e+01,9.952380952380951840e+01,6.363636363636363535e-01,-7.854619486549297980e-01,-6.295203734211545221e-01,-4.143269112537056875e-01
2.467635845657547428e-02,6.242406468641333722e-02,4.905944949516109072e-02,1.533369642632703526e-02,3.621852612174787656e-02,1.775666666666666629e+02,4.046422243168117916e+01,4.573880385772339241e-01,8.683333333333332860e+01,7.307692307692307487e+00,1.393000000000000114e+02,7.579569578808548158e+01,7.400000000000000000e+01,9.525000000000000000e+01,6.666666666666666297e-01,-7.841067812071673693e-01,-6.269910007331989110e-01,-4.486621777449573134e-01
2.403497461519864611e-02,6.545652349101459266e-02,4.158272221774518551e-02,1.392134740913852919e-02,3.273833507937787268e-02,1.542222222222222285e+02,2.375358299213571556e+01,5.716429178495194829e-01,7.412500000000000000e+01,1.159999999999999964e+01,1.915000000000000000e+02,9.320695099768961711e+01,1.225000000000000000e+02,1.425000000000000000e+02,1.428571428571428492e-01,-7.943127783463346248e-01,-6.435667768485193729e-01,-3.908424263913818919e-01
2.350423373964827256e-02,6.284544524053224668e-02,5.221922396947985268e-02,1.674886014701777379e-02,3.627058714059737399e-02,1.553611111111111143e+02,4.425132306082493017e+01,4.124053910869440731e-01,6.650000000000000000e+01,1.335714285714285765e+01,1.593809523809523796e+02,5.446649097799290473e+01,1.000000000000000000e+02,9.914285714285713880e+01,5.714285714285713969e-01,-7.780640724961987997e-01,-6.261400191404413729e-01,-4.239071300741874548e-01
2.470691355319382110e-02,6.645118878054125100e-02,4.590774624739783066e-02,1.477301778605602349e-02,2.897994960008765108e-02,1.829642857142857224e+02,2.560875603023902869e+01,5.259824674734090433e-01,6.300000000000000000e+01,9.888888888888889284e+00,1.701388888888888857e+02,6.461779845014227419e+01,1.115000000000000000e+02,1.176111111111111143e+02,3.888888888888888951e-01,-7.909240554830596626e-01,-6.342219813317627741e-01,-3.856509302013049201e-01
2.610542791659679202e-02,6.037229582424953611e-02,4.604319227830883099e-02,1.639741368066036792e-02,3.359606462071663968e-02,1.362333333333333201e+02,3.163457408223958112e+01,4.975678268360534395e-01,7.916666666666667140e+01,7.777777777777777679e+00,1.890625000000000000e+02,7.919238343268877145e+01,1.255000000000000000e+02,1.350625000000000000e+02,4.375000000000000000e-01,-7.838539461742543013e-01,-6.279565616521579630e-01,-4.520051932885941204e-01
2.457604250991136940e-02,6.754260331693547059e-02,4.919359860514353061e-02,1.378251032650434915e-02,3.069929634472881239e-02,2.017666666666666799e+02,3.119781280541524282e+01,5.636976103954295381e-01,7.950000000000000000e+01,1.580000000000000071e+01,1.679411764705882320e+02,8.123753031807362390e+01,8.700000000000000000e+01,1.045882352941176521e+02,7.058823529411765163e-01,-7.874332131601099460e-01,-6.323549746171638342e-01,-4.051749969025522646e-01
2.891159959696489729e-02,7.478768686640209495e-02,5.225062203121465937e-02,1.427073266023729664e-02,2.874709547408032043e-02,1.796666666666666572e+02,4.383459503268958457e+01,4.116323495462169135e-01,8.533333333333332860e+01,1.459999999999999964e+01,1.741470588235294201e+02,9.130563905467937502e+01,8.700000000000000000e+01,1.104705882352941160e+02,6.500000000000000222e-01,-7.772812878013928284e-01,-6.231442650378953285e-01,-4.166374156962924791e-01
