4.802483815563482472e-02,1.753864447086801448e-01,1.403091557669441103e-01,2.715021799445105008e-02,5.311137534680935440e-02,6.837500000000000000e+01,2.209299141504356001e+01,6.106154529653378127e-01,4.816666666666666430e+01,5.304347826086956097e+00,7.579999999999999716e+01,1.656421846430833966e+01,4.050000000000000000e+01,3.960000000000000142e+01,6.999999999999999556e-01,-5.542702178523859491e-01,-3.931299581420237277e-01,-3.722654267857295474e-01
4.974730560798879681e-02,1.936917737319612809e-01,1.509468428423552389e-01,2.508676855629300359e-02,5.449674237350057848e-02,1.207812500000000000e+02,1.939978023140509933e+01,6.575240370763971720e-01,5.525000000000000000e+01,3.727272727272727071e+00,8.291935483870967971e+01,2.251982592813511985e+01,2.900000000000000000e+01,3.722580645161290391e+01,1.027777777777777679e+00,-5.363340348660915469e-01,-3.870336477846226253e-01,-3.844614198104621683e-01
5.129048527509155048e-02,2.027717474727539770e-01,1.454728855557748390e-01,2.344144025612350177e-02,5.357103699318027656e-02,1.195000000000000000e+02,2.093061814345955440e+01,6.266498459158303946e-01,3.500000000000000000e+01,2.190217391304347672e+01,7.536702127659575012e+01,1.896915904884481918e+01,3.000000000000000000e+01,3.618085106382978466e+01,8.857142857142856762e-01,-5.342578853173528541e-01,-3.441875877426397445e-01,-1.940598208865479124e-01
4.793713960854381617e-02,1.896775765451149121e-01,1.391415577032404649e-01,2.625274100544140385e-02,5.666774953301388640e-02,1.091166666666666600e+02,2.145045739764470483e+01,6.286924364745212213e-01,3.766666666666666430e+01,2.313186813186813140e+01,7.963157894736842479e+01,1.928889278941513652e+01,3.000000000000000000e+01,3.704210526315789309e+01,9.439252336448598069e-01,-5.446537524668902952e-01,-3.531092888971577581e-01,-2.006895612997955103e-01
4.712158753543605610e-02,1.903167481416996043e-01,1.461416549476550752e-01,2.866135404808143120e-02,5.488961807183195818e-02,1.215612244897959187e+02,2.202414303975730192e+01,6.098842055243928195e-01,2.750000000000000000e+01,2.024137931034482918e+01,7.608888888888888857e+01,1.877421399449551132e+01,2.900000000000000000e+01,3.620000000000000284e+01,9.223300970873786753e-01,-5.372610459561220075e-01,-3.163084684138410818e-01,-1.945050892203745718e-01
4.530653492027846702e-02,1.860543453851336293e-01,1.447900291938019335e-01,2.498315742196272060e-02,4.592409611497866306e-02,1.135789473684210549e+02,1.978574156501171544e+01,6.484722075445357170e-01,4.237500000000000000e+01,2.782608695652173836e+00,8.178125000000000000e+01,2.014624267078107067e+01,3.650000000000000000e+01,3.943750000000000000e+01,7.631578947368421462e-01,-5.521307032754437794e-01,-4.051433517968857090e-01,-4.182973737162997696e-01
4.213031835763166033e-02,1.762570663493008005e-01,1.446593275810770518e-01,2.778934840821184124e-02,5.891103838143409849e-02,1.112222222222222285e+02,2.112648257816207575e+01,6.195323348393142471e-01,4.875000000000000000e+01,3.476190476190476275e+00,8.303333333333333144e+01,1.995561742133444127e+01,2.900000000000000000e+01,3.979999999999999716e+01,7.941176470588234837e-01,-5.528501130929986962e-01,-4.095378734991803049e-01,-4.043595715567311899e-01
4.744085748715672068e-02,1.872264856979767855e-01,1.458108708061140457e-01,2.682818545062472249e-02,5.346610008245068768e-02,9.079166666666667140e+01,2.079524826838245133e+01,6.245079791991116069e-01,4.566666666666666430e+01,2.600000000000000089e+00,6.978571428571429180e+01,1.700444119658635600e+01,3.000000000000000000e+01,3.485714285714285410e+01,8.378378378378378288e-01,-5.427410839263115960e-01,-3.869308785656722094e-01,-3.500903582709424811e-01
4.913484704679856735e-02,2.009199094692268317e-01,1.414908374096517374e-01,2.672117982039862866e-02,5.022997736730670792e-02,7.266666666666667140e+01,2.040315535624477405e+01,6.257246302055011755e-01,5.412500000000000000e+01,3.350000000000000089e+00,7.113793103448276156e+01,1.716327135111651714e+01,2.800000000000000000e+01,3.520689655172413524e+01,8.484848484848485084e-01,-5.385302639560198834e-01,-3.874203896505148959e-01,-3.761793226776287691e-01
5.020277743640162021e-02,2.042521813936340191e-01,1.314366474130514995e-01,2.408750153619269863e-02,5.063291139240506250e-02,1.135192307692307736e+02,2.266097951490391083e+01,6.092880999971180822e-01,4.625000000000000000e+01,3.586206896551724199e+00,6.625000000000000000e+01,1.416241856898007434e+01,2.750000000000000000e+01,3.271052631578947256e+01,9.285714285714286031e-01,-5.437794814567723511e-01,-3.839088173885438215e-01,-3.283304733335399850e-01
4.808885984972231104e-02,2.147010780790591378e-01,1.306762495916367062e-01,2.495916367200261277e-02,4.880757922247631192e-02,1.072999999999999972e+02,2.043985239409385102e+01,6.232740167528448838e-01,4.271428571428571530e+01,3.090909090909090828e+00,7.779999999999999716e+01,1.846786999689520670e+01,3.300000000000000000e+01,3.906666666666666998e+01,7.714285714285714635e-01,-5.455385938980006344e-01,-4.106514338873202274e-01,-4.148566796079870556e-01
5.712210262167338043e-02,1.988377468137093040e-01,1.240176979462457862e-01,2.687710493297233022e-02,5.481080367166347306e-02,1.260652173913043441e+02,2.320274713633212471e+01,6.013501734619879358e-01,4.700000000000000000e+01,2.857142857142857206e+00,7.161290322580644840e+01,1.472954233076076314e+01,2.800000000000000000e+01,3.551612903225806406e+01,8.181818181818182323e-01,-5.530682878649724188e-01,-3.688181239781742060e-01,-3.325078842778119159e-01
4.358367829686576184e-02,1.889414547604967576e-01,1.405677114133648820e-01,2.838557066824364331e-02,5.700768775872264854e-02,1.149722222222222285e+02,2.031827013944636562e+01,6.328573505391406062e-01,4.562500000000000000e+01,4.000000000000000000e+00,6.917567567567567721e+01,1.332012981508525407e+01,3.000000000000000000e+01,3.308108108108108070e+01,8.461538461538461453e-01,-5.502961135609486520e-01,-3.575112888582005488e-01,-3.005023843858442012e-01
4.161651992145436185e-02,1.868626084753277905e-01,1.474631025527332606e-01,2.521061632989168161e-02,5.054791917400392603e-02,7.707142857142856940e+01,2.073745871057823820e+01,6.134010570861609946e-01,5.500000000000000000e+01,2.923076923076922906e+00,6.795714285714285552e+01,1.463944908074600626e+01,2.800000000000000000e+01,3.282857142857142918e+01,9.230769230769231282e-01,-5.471714972754204709e-01,-3.952867439842632780e-01,-3.955564349054691009e-01
4.439428141459744043e-02,1.950714823175319912e-01,1.318033609229997405e-01,2.514421871081013241e-02,5.160521695510408846e-02,1.334687500000000000e+02,2.049272931562628486e+01,6.306139319977812630e-01,4.833333333333333570e+01,2.777777777777777679e+00,8.257142857142856940e+01,1.756079091473446141e+01,3.650000000000000000e+01,4.010714285714285410e+01,8.064516129032257563e-01,-5.616096792656571912e-01,-3.659215932575684560e-01,-3.101258979057927023e-01
