2.591061306194226629e-02,3.676126690737657049e-02,3.582586571380465268e-02,4.538566591210970586e-02,6.695601743587824284e-02,1.767250000000000000e+03,1.833678186322872961e+01,6.856857492299794909e-01,1.130000000000000000e+02,4.852631578947368496e+01,1.822173913043478137e+02,8.586889377833253434e+01,9.500000000000000000e+01,1.184782608695652186e+02,5.161290322580645018e-01,-7.033220883506060561e-01,-5.249615650378312015e-01,-3.996354251758741927e-01
2.490893871179385155e-02,3.260107237392818880e-02,3.422999479649781879e-02,4.432026424741521836e-02,6.692156286056875902e-02,1.915416666666666742e+03,2.867668577872066393e+01,5.670343561511087538e-01,5.720000000000000284e+01,3.350000000000000000e+01,1.733611111111111143e+02,9.939808043952223215e+01,8.700000000000000000e+01,1.252777777777777715e+02,4.444444444444444198e-01,-7.085837574723360399e-01,-5.278903850150674648e-01,-3.777375912652058965e-01
2.552297258572929634e-02,3.310726908014136743e-02,2.901900850128952269e-02,3.811252268602540599e-02,6.363549527175470233e-02,1.613333333333333258e+03,3.059755484109952661e+01,5.346665009129355495e-01,5.200000000000000000e+01,2.141666666666666785e+01,2.020000000000000000e+02,9.622734757928915883e+01,1.350000000000000000e+02,1.540588235294117680e+02,3.333333333333333148e-01,-7.077723950967304001e-01,-4.961168994613029959e-01,-5.990214758854874866e-01
2.505690212833925484e-02,3.284350916423751238e-02,2.681388012618296512e-02,4.518228646727628223e-02,6.768358423511559863e-02,1.568187500000000000e+03,2.797775363979462426e+01,5.411186683297244393e-01,5.750000000000000000e+01,2.058333333333333215e+01,1.912058823529411882e+02,8.677676885236479620e+01,1.500000000000000000e+02,1.452941176470588118e+02,2.857142857142856984e-01,-7.113237109090240207e-01,-4.700177800780155901e-01,-5.303745971082326482e-01
2.397746159147107550e-02,3.291580526166443948e-02,3.133487372816085026e-02,4.955612306943937839e-02,7.768859702460577388e-02,1.424277777777777828e+03,2.398587598609233140e+01,6.005452500193345644e-01,5.500000000000000000e+01,1.580000000000000071e+01,2.031176470588235361e+02,9.049533051097529324e+01,1.060000000000000000e+02,1.423529411764705799e+02,3.478260869565217295e-01,-7.085090148569811452e-01,-4.679447633444329679e-01,-5.987884570105836968e-01
2.311932128143870391e-02,3.293891909178126021e-02,3.478244511747775880e-02,4.734852047630692951e-02,7.020448089693184790e-02,1.310000000000000000e+03,5.882234215388817944e+01,3.575048579437855034e-01,4.957142857142856940e+01,2.776923076923077005e+01,1.780714285714285836e+02,7.065941433713642539e+01,1.030000000000000000e+02,1.172380952380952408e+02,5.200000000000000178e-01,-7.093194714576638304e-01,-5.297618007793091222e-01,-3.888504256678298465e-01
2.169270989243449188e-02,3.528308287932307302e-02,3.189047875631124268e-02,4.554072122772356151e-02,7.214272885110459277e-02,1.690299999999999955e+03,1.785247820958734266e+01,7.098711573976288491e-01,4.900000000000000000e+01,7.799999999999999822e+00,1.953823529411764639e+02,8.133122503743543064e+01,1.330000000000000000e+02,1.382352941176470722e+02,4.285714285714285476e-01,-7.161186067913030140e-01,-4.557864565475890917e-01,-5.731617594212485844e-01
2.342964204713538987e-02,3.652499753475988570e-02,3.321171482102356493e-02,3.971994872300561863e-02,7.383887190612366258e-02,1.255500000000000000e+03,7.580471091860412969e+01,3.901663549104674722e-01,5.516666666666666430e+01,2.700000000000000000e+01,1.710238095238095184e+02,7.871280210626160567e+01,1.020000000000000000e+02,1.262380952380952408e+02,2.857142857142856984e-01,-7.038456133113852875e-01,-4.959540788964243441e-01,-6.131956750697011849e-01
2.554983621899859642e-02,3.771642489471221243e-02,3.266261113710809683e-02,3.968179691155825778e-02,7.430978006551240689e-02,1.691000000000000000e+03,1.706681178416794253e+01,7.363045174035603990e-01,0.000000000000000000e+00,1.150000000000000000e+01,2.440000000000000000e+02,7.343629136121246859e+01,2.280000000000000000e+02,1.853333333333333428e+02,0.000000000000000000e+00,-5.900663638194301175e-01,-8.320120252848760556e-01,-8.615912895921181702e-01
2.485485443064796435e-02,3.402974954443361427e-02,3.530109759715217843e-02,4.386150781879052246e-02,6.865279484680256172e-02,1.393166666666666742e+03,3.117771131380170502e+01,5.384458279226359556e-01,1.032000000000000028e+02,3.393750000000000000e+01,1.463409090909090935e+02,9.668292942901143761e+01,7.900000000000000000e+01,1.090454545454545467e+02,7.812500000000000000e-01,-7.048158705898821541e-01,-4.863497394175859134e-01,-5.663676569248712322e-01
