1.221104369864065703e-02,4.988864142538975560e-02,5.893556562476000293e-02,2.456032562783196441e-02,4.151754857537823251e-02,2.184705882352941160e+02,2.095080532214647207e+01,6.382034231208398856e-01,4.077777777777777857e+01,6.444444444444444642e+00,2.154736842105263293e+02,5.187594407244269235e+01,1.070000000000000000e+02,1.107894736842105203e+02,4.782608695652174058e-01,-7.878403236663994447e-01,-6.298102094228509307e-01,-4.530630128995232764e-01
1.205965281788225728e-02,5.262085130957638163e-02,6.218364643136189279e-02,2.053538064340795430e-02,3.461629921527329540e-02,1.732058823529411882e+02,2.141936765688201660e+01,6.334507011801560061e-01,4.570000000000000284e+01,4.700000000000000178e+00,1.744761904761904816e+02,4.835315099230196978e+01,8.200000000000000000e+01,8.985714285714286120e+01,6.666666666666666297e-01,-7.906751246703849212e-01,-6.323493431291872247e-01,-4.478982714347543026e-01
1.346733040994990693e-02,4.886003651628408051e-02,6.313883990574428728e-02,2.236232268535135251e-02,3.759304630077558301e-02,2.584062500000000000e+02,2.368659544503670844e+01,5.747354780600210100e-01,4.155555555555555713e+01,7.818181818181818343e+00,1.956190476190476204e+02,5.994014399113505931e+01,8.800000000000000000e+01,9.952380952380951840e+01,5.769230769230768718e-01,-7.847103912711057561e-01,-6.235958288183096609e-01,-4.572722163938345852e-01
1.353269234613308815e-02,4.671477402202810214e-02,5.403082335538809261e-02,2.430687428788454174e-02,4.929338157395006526e-02,1.526538461538461604e+02,2.545757326507019513e+01,6.447054707336578039e-01,5.044444444444444287e+01,3.625000000000000000e+00,1.163269230769230802e+02,4.013263881462135174e+01,7.100000000000000000e+01,7.342307692307691980e+01,6.764705882352941568e-01,-7.743196389946820357e-01,-6.009600889925315048e-01,-4.221445197379755654e-01
1.370761810185841881e-02,4.227550007093204554e-02,5.186905944105547200e-02,2.840828486310114850e-02,4.924457369839693732e-02,2.527777777777777715e+02,2.344013021412917297e+01,5.818708108309419424e-01,6.455555555555555713e+01,1.181818181818181834e+01,1.654047619047618980e+02,5.141547452283371911e+01,8.800000000000000000e+01,8.785714285714286120e+01,6.896551724137931494e-01,-7.825646316702031813e-01,-6.182614629554885610e-01,-4.086235173527085207e-01
1.313409624909143113e-02,5.020368836525296308e-02,5.591710475160161647e-02,2.332696631112763860e-02,4.148143139674436569e-02,3.065294117647058556e+02,2.147712297353277577e+01,6.190041905013211609e-01,4.800000000000000000e+01,1.006666666666666643e+01,1.605869565217391255e+02,5.003998401278721531e+01,7.800000000000000000e+01,8.700000000000000000e+01,4.814814814814814548e-01,-7.876935725623250839e-01,-6.338472151259161302e-01,-4.355931423106942924e-01
1.385782093949478912e-02,5.048466001054794511e-02,5.466746685580228110e-02,2.036845072471675164e-02,4.028224853147107515e-02,1.438666666666666742e+02,3.513884671283405225e+01,5.992135457981865310e-01,5.129999999999999716e+01,4.727272727272727515e+00,1.480227272727272805e+02,5.070380688920558043e+01,7.650000000000000000e+01,9.018181818181818699e+01,3.703703703703703498e-01,-7.876160303894029768e-01,-6.297416407125515647e-01,-4.385002935222082621e-01
1.373140864234215913e-02,5.017125162258957716e-02,5.401854834925947507e-02,2.331837162384072654e-02,3.897342862951783810e-02,1.531190476190476204e+02,2.567098790451678525e+01,5.600253045567795684e-01,3.925000000000000000e+01,6.099999999999999645e+00,2.033947368421052602e+02,5.717965079793650318e+01,1.140000000000000000e+02,1.154736842105263150e+02,3.181818181818181768e-01,-7.904057755110827088e-01,-6.385707979745481877e-01,-4.559495984032684301e-01
1.145523971149766708e-02,4.058831848394852532e-02,5.381134210154150943e-02,2.602177909772309533e-02,4.529062367416206852e-02,1.751999999999999886e+02,3.432831677233515677e+01,5.255872199155693369e-01,4.620000000000000284e+01,1.833333333333333215e+01,1.891666666666666572e+02,5.492014404771916247e+01,1.060000000000000000e+02,1.050000000000000000e+02,5.833333333333333703e-01,-7.854988438518143434e-01,-6.330247232986636607e-01,-4.506054252000936122e-01
1.635526575067624416e-02,4.428282249252100261e-02,5.529978682621858321e-02,2.518675098077853211e-02,5.010479551439370877e-02,1.929499999999999886e+02,3.280608780580477202e+01,5.479906919372493634e-01,3.470000000000000284e+01,4.250000000000000000e+00,1.537391304347825951e+02,4.856146106682932384e+01,8.500000000000000000e+01,9.095652173913043725e+01,4.799999999999999822e-01,-7.746385646379523315e-01,-6.132873802853391343e-01,-4.378222768041453716e-01
